date_time,tempC,HR,pressure,HRsoil,Vsensor
27/05/2024 00:02:00, 8.14, 72.62, 1028.92, 84, 1.005
27/05/2024 00:12:00, 8.04, 71.84, 1028.93, 83, 1.010
27/05/2024 00:22:00, 7.88, 72.79, 1028.83, 84, 1.005
27/05/2024 00:32:00, 7.78, 72.99, 1028.77, 83, 1.008
27/05/2024 00:42:00, 7.56, 73.40, 1028.73, 83, 1.008
27/05/2024 00:52:00, 7.19, 73.12, 1028.69, 83, 1.009
27/05/2024 01:02:00, 6.61, 72.72, 1028.63, 83, 1.008
27/05/2024 01:12:00, 6.07, 73.00, 1028.59, 84, 1.007
27/05/2024 01:22:00, 5.54, 72.79, 1028.60, 83, 1.008
27/05/2024 01:32:00, 5.14, 73.61, 1028.65, 83, 1.008
27/05/2024 01:42:00, 4.89, 73.93, 1028.72, 84, 1.007
27/05/2024 01:52:00, 4.74, 74.30, 1028.71, 84, 1.007
27/05/2024 02:02:00, 4.61, 75.49, 1028.63, 83, 1.009
27/05/2024 02:12:00, 4.67, 74.95, 1028.65, 84, 1.007
27/05/2024 02:22:00, 4.24, 74.02, 1028.74, 83, 1.008
27/05/2024 02:32:00, 4.09, 75.86, 1028.68, 83, 1.008
27/05/2024 02:42:00, 4.23, 75.76, 1028.40, 83, 1.008
27/05/2024 02:52:00, 4.02, 75.13, 1028.31, 84, 1.007
27/05/2024 03:02:00, 3.80, 74.78, 1028.23, 83, 1.008
27/05/2024 03:12:00, 3.65, 75.54, 1028.13, 83, 1.008
27/05/2024 03:22:00, 3.63, 75.28, 1028.20, 83, 1.008
27/05/2024 03:32:00, 3.55, 75.45, 1027.97, 83, 1.008
27/05/2024 03:42:00, 3.30, 75.32, 1028.20, 83, 1.009
27/05/2024 03:52:00, 3.24, 75.25, 1028.20, 84, 1.006
27/05/2024 04:02:00, 3.27, 75.63, 1028.17, 83, 1.008
27/05/2024 04:12:00, 3.34, 75.61, 1028.11, 84, 1.007
27/05/2024 04:22:00, 3.37, 75.92, 1028.14, 84, 1.007
27/05/2024 04:32:00, 3.50, 75.88, 1028.07, 83, 1.008
27/05/2024 04:42:00, 3.65, 76.23, 1028.13, 83, 1.010
27/05/2024 04:52:00, 3.92, 76.68, 1028.13, 84, 1.007
27/05/2024 05:02:00, 4.15, 76.75, 1028.18, 84, 1.005
27/05/2024 05:12:00, 4.29, 76.50, 1028.24, 83, 1.008
27/05/2024 05:22:00, 4.32, 75.88, 1028.09, 84, 1.007
27/05/2024 05:32:00, 4.08, 75.04, 1028.13, 84, 1.007
27/05/2024 05:42:00, 3.79, 75.61, 1028.26, 84, 1.005
27/05/2024 05:52:00, 3.59, 75.52, 1028.35, 84, 1.007
27/05/2024 06:02:00, 3.32, 75.14, 1028.28, 83, 1.008
27/05/2024 06:12:00, 3.04, 75.02, 1028.38, 84, 1.006
27/05/2024 06:22:00, 2.85, 74.76, 1028.36, 84, 1.007
27/05/2024 06:32:00, 2.63, 74.74, 1028.44, 83, 1.011
27/05/2024 06:42:00, 2.40, 75.15, 1028.56, 83, 1.008
27/05/2024 06:52:00, 2.26, 75.81, 1028.80, 84, 1.007
27/05/2024 07:02:00, 2.35, 75.59, 1028.91, 84, 1.007
27/05/2024 07:12:00, 2.33, 75.80, 1028.90, 83, 1.011
27/05/2024 07:22:00, 2.21, 74.71, 1029.06, 83, 1.011
27/05/2024 07:32:00, 1.94, 75.59, 1029.13, 83, 1.010
27/05/2024 07:42:00, 1.88, 76.02, 1029.25, 83, 1.011
27/05/2024 07:52:00, 1.97, 76.47, 1029.44, 84, 1.007
27/05/2024 08:02:00, 1.84, 75.97, 1029.48, 83, 1.011
27/05/2024 08:12:00, 1.94, 76.59, 1029.61, 83, 1.010
27/05/2024 08:22:00, 2.16, 76.53, 1029.66, 84, 1.007
27/05/2024 08:32:00, 2.44, 76.14, 1029.76, 83, 1.011
27/05/2024 08:42:00, 2.83, 75.69, 1029.85, 83, 1.011
27/05/2024 08:52:00, 3.32, 75.38, 1030.09, 83, 1.011
27/05/2024 09:02:00, 4.01, 75.38, 1030.08, 83, 1.008
27/05/2024 09:12:00, 4.93, 74.84, 1030.13, 83, 1.012
27/05/2024 09:22:00, 5.99, 74.62, 1030.14, 83, 1.011
27/05/2024 09:32:00, 7.13, 73.22, 1030.14, 83, 1.011
27/05/2024 09:42:00, 8.15, 72.55, 1030.09, 84, 1.007
27/05/2024 09:52:00, 9.05, 70.62, 1030.18, 83, 1.008
27/05/2024 10:02:00, 9.93, 69.92, 1030.23, 83, 1.011
27/05/2024 10:12:00, 10.74, 67.67, 1030.16, 83, 1.010
27/05/2024 10:22:00, 11.43, 65.57, 1030.16, 83, 1.008
27/05/2024 10:32:00, 12.10, 64.80, 1030.06, 83, 1.010
27/05/2024 10:42:00, 12.74, 62.72, 1030.00, 83, 1.014
27/05/2024 10:52:00, 13.38, 62.06, 1030.02, 83, 1.015
27/05/2024 11:02:00, 14.24, 60.81, 1029.92, 82, 1.016
27/05/2024 11:12:00, 15.11, 58.96, 1030.02, 83, 1.015
27/05/2024 11:22:00, 15.77, 56.03, 1030.07, 80, 1.041
27/05/2024 11:32:00, 16.46, 54.40, 1030.04, 78, 1.057
27/05/2024 11:42:00, 17.37, 52.10, 1029.94, 77, 1.063
27/05/2024 11:52:00, 17.62, 51.92, 1029.86, 77, 1.063
27/05/2024 12:02:00, 17.88, 50.94, 1029.80, 76, 1.072
27/05/2024 12:12:00, 19.05, 47.29, 1029.70, 76, 1.072
27/05/2024 12:22:00, 20.16, 45.92, 1029.53, 76, 1.075
27/05/2024 12:32:00, 20.20, 43.98, 1029.51, 75, 1.077
27/05/2024 12:42:00, 20.28, 42.79, 1029.47, 75, 1.082
27/05/2024 12:52:00, 20.41, 36.96, 1029.41, 75, 1.082
27/05/2024 13:02:00, 20.55, 33.72, 1029.38, 101, 0.970
27/05/2024 13:12:00, 21.29, 36.96, 1028.46, 101, 0.856
27/05/2024 13:22:00, 19.00, 43.01, 1028.44, 102, 0.851
27/05/2024 13:32:00, 19.09, 42.52, 1028.32, 101, 0.853
27/05/2024 13:42:00, 19.94, 41.63, 1028.10, 101, 0.859
27/05/2024 13:52:00, 20.00, 43.50, 1028.08, 100, 0.863
27/05/2024 14:02:00, 20.12, 39.66, 1028.06, 101, 0.853
27/05/2024 14:12:00, 20.14, 42.25, 1028.03, 101, 0.856
27/05/2024 14:22:00, 20.20, 38.98, 1028.00, 101, 0.853
27/05/2024 14:32:00, 20.19, 40.76, 1027.98, 101, 0.859
27/05/2024 14:42:00, 19.53, 43.24, 1027.36, 100, 0.864
27/05/2024 14:52:00, 20.60, 40.36, 1027.37, 101, 0.860
27/05/2024 15:02:00, 20.48, 40.20, 1027.25, 100, 0.866
27/05/2024 15:12:00, 20.96, 41.64, 1027.16, 101, 0.858
27/05/2024 15:22:00, 20.38, 41.00, 1027.34, 101, 0.858
27/05/2024 15:32:00, 18.63, 41.41, 1027.25, 101, 0.859
27/05/2024 15:42:00, 17.69, 43.43, 1027.16, 101, 0.858
27/05/2024 15:52:00, 17.67, 43.69, 1027.22, 101, 0.859
27/05/2024 16:02:00, 17.55, 44.35, 1027.21, 101, 0.858
27/05/2024 16:12:00, 17.07, 45.91, 1027.29, 101, 0.854
27/05/2024 16:22:00, 17.69, 44.64, 1027.09, 100, 0.862
27/05/2024 16:32:00, 17.54, 43.65, 1027.09, 101, 0.853
27/05/2024 16:42:00, 16.22, 47.12, 1027.12, 101, 0.853
27/05/2024 16:52:00, 15.58, 46.61, 1027.11, 101, 0.855
27/05/2024 17:02:00, 15.01, 47.28, 1027.06, 101, 0.853
27/05/2024 17:12:00, 13.98, 49.45, 1027.05, 101, 0.853
27/05/2024 17:22:00, 13.16, 51.97, 1027.13, 102, 0.844
27/05/2024 17:32:00, 12.65, 52.55, 1027.18, 103, 0.842
27/05/2024 17:42:00, 12.11, 52.69, 1027.34, 102, 0.848
27/05/2024 17:52:00, 11.51, 53.77, 1027.26, 103, 0.842
27/05/2024 18:02:00, 10.84, 56.62, 1027.32, 103, 0.840
27/05/2024 18:12:00, 10.20, 57.22, 1027.43, 103, 0.838
27/05/2024 18:22:00, 9.61, 61.93, 1027.49, 103, 0.837
27/05/2024 18:32:00, 8.93, 62.57, 1027.47, 103, 0.837
27/05/2024 18:42:00, 8.42, 65.27, 1027.59, 103, 0.839
27/05/2024 18:52:00, 7.96, 67.30, 1027.72, 103, 0.836
27/05/2024 19:02:00, 7.61, 64.49, 1027.83, 104, 0.833
27/05/2024 19:12:00, 7.16, 64.13, 1027.95, 103, 0.838
27/05/2024 19:22:00, 6.68, 65.38, 1027.93, 103, 0.835
27/05/2024 19:32:00, 6.39, 64.15, 1028.03, 103, 0.838
27/05/2024 19:42:00, 6.23, 67.67, 1028.04, 103, 0.838
27/05/2024 19:52:00, 6.08, 66.10, 1028.00, 103, 0.838
27/05/2024 20:02:00, 5.84, 65.33, 1028.26, 104, 0.834
27/05/2024 20:12:00, 5.50, 67.02, 1028.35, 104, 0.832
27/05/2024 20:22:00, 5.52, 67.96, 1028.44, 103, 0.837
27/05/2024 20:32:00, 5.48, 69.02, 1028.58, 103, 0.837
27/05/2024 20:42:00, 5.33, 68.73, 1028.63, 104, 0.830
27/05/2024 20:52:00, 5.17, 65.96, 1028.83, 103, 0.837
27/05/2024 21:02:00, 4.80, 67.42, 1028.79, 104, 0.830
27/05/2024 21:12:00, 4.57, 68.55, 1028.95, 104, 0.832
27/05/2024 21:22:00, 4.47, 68.77, 1028.92, 104, 0.829
27/05/2024 21:32:00, 4.29, 68.50, 1028.85, 104, 0.832
27/05/2024 21:42:00, 4.11, 68.30, 1029.01, 104, 0.834
27/05/2024 21:52:00, 4.00, 69.19, 1029.07, 104, 0.831
27/05/2024 22:02:00, 3.99, 69.26, 1029.07, 104, 0.834
27/05/2024 22:12:00, 4.00, 70.80, 1029.07, 104, 0.834
