date_time,tempC,HR,pressure,HRsoil,Vsensor
22/05/2024 00:02:00, 11.44, 75.90, 1016.64, 103, 0.837
22/05/2024 00:12:00, 11.13, 76.29, 1016.72, 103, 0.837
22/05/2024 00:22:00, 10.89, 76.64, 1016.50, 104, 0.829
22/05/2024 00:32:00, 10.94, 76.88, 1016.28, 104, 0.830
22/05/2024 00:42:00, 10.93, 76.39, 1016.59, 104, 0.828
22/05/2024 00:52:00, 10.66, 76.12, 1016.66, 103, 0.835
22/05/2024 01:02:00, 10.59, 76.97, 1016.65, 104, 0.832
22/05/2024 01:12:00, 10.54, 76.53, 1016.56, 104, 0.828
22/05/2024 01:22:00, 10.52, 77.46, 1016.15, 104, 0.834
22/05/2024 01:32:00, 10.47, 76.47, 1016.36, 104, 0.829
22/05/2024 01:42:00, 10.28, 76.84, 1016.51, 103, 0.837
22/05/2024 01:52:00, 10.39, 78.16, 1016.51, 103, 0.836
22/05/2024 02:02:00, 10.55, 77.59, 1016.10, 103, 0.836
22/05/2024 02:12:00, 10.65, 77.44, 1015.71, 104, 0.834
22/05/2024 02:22:00, 10.76, 78.33, 1015.71, 103, 0.836
22/05/2024 02:32:00, 10.66, 78.12, 1016.25, 103, 0.839
22/05/2024 02:42:00, 10.84, 79.04, 1015.84, 103, 0.839
22/05/2024 02:52:00, 11.22, 78.94, 1015.48, 103, 0.839
22/05/2024 03:02:00, 11.46, 78.66, 1015.34, 103, 0.837
22/05/2024 03:12:00, 11.61, 78.48, 1015.33, 103, 0.838
22/05/2024 03:22:00, 11.61, 78.87, 1015.20, 103, 0.838
22/05/2024 03:32:00, 11.77, 79.13, 1014.83, 103, 0.839
22/05/2024 03:42:00, 11.89, 78.84, 1014.98, 103, 0.840
22/05/2024 03:52:00, 12.01, 78.80, 1014.92, 103, 0.839
22/05/2024 04:02:00, 12.10, 78.75, 1014.64, 103, 0.839
22/05/2024 04:12:00, 12.17, 79.14, 1014.33, 104, 0.833
22/05/2024 04:22:00, 12.25, 79.13, 1014.47, 103, 0.839
22/05/2024 04:32:00, 12.29, 79.39, 1014.27, 103, 0.841
22/05/2024 04:42:00, 12.37, 79.20, 1014.28, 103, 0.840
22/05/2024 04:52:00, 12.40, 79.14, 1014.34, 103, 0.837
22/05/2024 05:02:00, 12.42, 79.67, 1014.34, 103, 0.840
22/05/2024 05:12:00, 12.44, 79.61, 1014.19, 104, 0.834
22/05/2024 05:22:00, 12.48, 79.89, 1014.30, 103, 0.841
22/05/2024 05:32:00, 12.58, 79.59, 1014.38, 103, 0.841
22/05/2024 05:42:00, 12.62, 79.77, 1013.87, 103, 0.841
22/05/2024 05:52:00, 12.61, 79.55, 1013.94, 103, 0.835
22/05/2024 06:02:00, 12.65, 79.71, 1014.30, 103, 0.841
22/05/2024 06:12:00, 12.70, 79.63, 1013.98, 103, 0.840
22/05/2024 06:22:00, 12.74, 79.92, 1014.14, 103, 0.838
22/05/2024 06:32:00, 12.77, 80.03, 1013.98, 103, 0.835
22/05/2024 06:42:00, 12.77, 80.15, 1013.87, 103, 0.835
22/05/2024 06:52:00, 12.78, 80.25, 1013.86, 104, 0.834
22/05/2024 07:02:00, 12.80, 80.19, 1014.46, 103, 0.841
22/05/2024 07:12:00, 12.79, 80.07, 1014.36, 103, 0.836
22/05/2024 07:22:00, 12.75, 79.68, 1014.75, 103, 0.840
22/05/2024 07:32:00, 12.71, 80.03, 1014.78, 103, 0.836
22/05/2024 07:42:00, 12.68, 80.03, 1014.89, 103, 0.841
22/05/2024 07:52:00, 12.67, 80.07, 1015.05, 103, 0.839
22/05/2024 08:02:00, 12.67, 80.10, 1015.28, 103, 0.842
22/05/2024 08:12:00, 12.71, 80.28, 1014.91, 103, 0.841
22/05/2024 08:22:00, 12.70, 80.37, 1014.44, 103, 0.835
22/05/2024 08:32:00, 12.68, 80.44, 1014.41, 103, 0.842
22/05/2024 08:42:00, 12.80, 80.70, 1014.51, 103, 0.841
22/05/2024 08:52:00, 13.02, 80.94, 1014.63, 103, 0.841
22/05/2024 09:02:00, 13.27, 80.85, 1015.01, 103, 0.838
22/05/2024 09:12:00, 13.46, 80.68, 1015.48, 103, 0.838
22/05/2024 09:22:00, 13.63, 80.47, 1015.30, 103, 0.843
22/05/2024 09:32:00, 13.78, 80.36, 1015.18, 102, 0.848
22/05/2024 09:42:00, 13.92, 79.90, 1015.66, 103, 0.841
22/05/2024 09:52:00, 13.97, 79.49, 1015.28, 102, 0.848
22/05/2024 10:02:00, 13.98, 79.53, 1015.35, 102, 0.847
22/05/2024 10:12:00, 13.95, 79.58, 1015.28, 103, 0.840
22/05/2024 10:22:00, 13.92, 79.65, 1015.18, 102, 0.848
22/05/2024 10:32:00, 13.89, 79.54, 1015.64, 103, 0.841
22/05/2024 10:42:00, 13.80, 80.06, 1015.84, 103, 0.840
22/05/2024 10:52:00, 13.86, 79.98, 1016.28, 103, 0.840
