date_time,tempC,HR,pressure,HRsoil,Vsensor
02/06/2024 00:02:00, 13.16, 77.24, 1012.93, 90, 0.953
02/06/2024 00:12:00, 13.26, 77.62, 1012.93, 89, 0.956
02/06/2024 00:22:00, 13.32, 77.55, 1013.09, 90, 0.953
02/06/2024 00:32:00, 13.37, 77.71, 1012.96, 89, 0.959
02/06/2024 00:42:00, 13.34, 77.42, 1012.72, 89, 0.960
02/06/2024 00:52:00, 13.27, 77.18, 1012.77, 90, 0.955
02/06/2024 01:02:00, 13.17, 77.06, 1012.76, 90, 0.955
02/06/2024 01:12:00, 12.94, 76.30, 1012.43, 89, 0.957
02/06/2024 01:22:00, 12.80, 76.82, 1012.34, 89, 0.957
02/06/2024 01:32:00, 12.66, 75.49, 1012.39, 89, 0.960
02/06/2024 01:42:00, 12.37, 76.42, 1012.24, 89, 0.958
02/06/2024 01:52:00, 12.16, 77.04, 1012.09, 89, 0.957
02/06/2024 02:02:00, 12.06, 77.14, 1012.04, 90, 0.953
02/06/2024 02:12:00, 12.05, 77.29, 1012.03, 90, 0.953
02/06/2024 02:22:00, 12.07, 77.69, 1011.85, 90, 0.954
02/06/2024 02:32:00, 12.00, 77.01, 1011.77, 89, 0.961
02/06/2024 02:42:00, 11.98, 76.68, 1012.03, 89, 0.956
02/06/2024 02:52:00, 11.80, 76.53, 1012.06, 88, 0.965
02/06/2024 03:02:00, 11.75, 76.95, 1011.82, 89, 0.961
02/06/2024 03:12:00, 11.71, 77.26, 1012.09, 89, 0.961
02/06/2024 03:22:00, 11.66, 77.16, 1011.87, 89, 0.958
02/06/2024 03:32:00, 11.61, 76.93, 1011.58, 89, 0.963
02/06/2024 03:42:00, 11.60, 77.37, 1011.23, 89, 0.957
02/06/2024 03:52:00, 11.53, 77.29, 1011.03, 89, 0.957
02/06/2024 04:02:00, 11.59, 77.75, 1010.79, 89, 0.964
02/06/2024 04:12:00, 11.62, 77.46, 1010.87, 88, 0.966
02/06/2024 04:22:00, 11.71, 78.28, 1010.94, 89, 0.957
02/06/2024 04:32:00, 11.83, 77.79, 1010.90, 89, 0.957
02/06/2024 04:42:00, 11.86, 78.29, 1010.80, 89, 0.959
02/06/2024 04:52:00, 11.93, 77.85, 1010.62, 89, 0.958
02/06/2024 05:02:00, 11.84, 78.22, 1010.76, 88, 0.967
02/06/2024 05:12:00, 11.79, 78.44, 1010.83, 89, 0.957
02/06/2024 05:22:00, 11.88, 78.41, 1010.78, 88, 0.967
02/06/2024 05:32:00, 11.79, 78.46, 1010.75, 89, 0.958
02/06/2024 05:42:00, 11.74, 78.39, 1010.64, 89, 0.964
02/06/2024 05:52:00, 11.75, 78.04, 1010.66, 89, 0.961
02/06/2024 06:02:00, 11.86, 78.76, 1010.72, 88, 0.967
02/06/2024 06:12:00, 12.02, 78.56, 1010.65, 88, 0.965
02/06/2024 06:22:00, 12.02, 77.53, 1010.76, 88, 0.967
02/06/2024 06:32:00, 11.89, 77.28, 1010.95, 89, 0.962
02/06/2024 06:42:00, 11.78, 77.24, 1011.14, 88, 0.967
02/06/2024 06:52:00, 11.65, 77.59, 1011.61, 88, 0.968
02/06/2024 07:02:00, 11.77, 78.57, 1012.09, 88, 0.969
02/06/2024 07:12:00, 11.98, 78.68, 1011.94, 88, 0.965
02/06/2024 07:22:00, 12.06, 78.27, 1012.20, 88, 0.966
02/06/2024 07:32:00, 12.15, 78.82, 1012.29, 89, 0.959
02/06/2024 07:42:00, 12.20, 78.62, 1012.27, 88, 0.967
02/06/2024 07:52:00, 12.24, 78.02, 1012.63, 88, 0.969
02/06/2024 08:02:00, 12.29, 78.63, 1012.85, 89, 0.959
02/06/2024 08:12:00, 12.36, 78.49, 1013.03, 88, 0.966
02/06/2024 08:22:00, 12.31, 78.70, 1013.21, 88, 0.969
02/06/2024 08:32:00, 12.53, 79.50, 1013.39, 89, 0.960
02/06/2024 08:42:00, 12.88, 79.34, 1013.45, 91, 0.940
02/06/2024 08:52:00, 13.35, 78.53, 1013.62, 90, 0.952
02/06/2024 09:02:00, 13.96, 78.92, 1013.65, 89, 0.957
02/06/2024 09:12:00, 14.51, 78.39, 1013.74, 90, 0.949
02/06/2024 09:22:00, 15.02, 77.84, 1014.03, 72, 1.104
02/06/2024 09:32:00, 15.47, 77.51, 1014.15, 71, 1.112
02/06/2024 09:42:00, 15.95, 77.12, 1014.18, 71, 1.111
02/06/2024 09:52:00, 16.42, 76.13, 1014.20, 71, 1.111
02/06/2024 10:02:00, 16.79, 75.50, 1014.10, 71, 1.114
02/06/2024 10:12:00, 17.58, 74.83, 1014.33, 71, 1.113
02/06/2024 10:22:00, 18.41, 73.90, 1014.55, 73, 1.098
02/06/2024 10:32:00, 18.82, 73.47, 1014.61, 74, 1.087
02/06/2024 10:42:00, 19.02, 72.76, 1014.58, 74, 1.090
02/06/2024 10:52:00, 18.98, 72.47, 1014.56, 72, 1.105
02/06/2024 11:02:00, 19.10, 72.88, 1014.55, 72, 1.105
02/06/2024 11:12:00, 19.45, 72.23, 1014.71, 73, 1.098
02/06/2024 11:22:00, 19.48, 71.62, 1014.70, 100, 0.862
02/06/2024 11:32:00, 19.55, 70.52, 1014.70, 101, 0.858
02/06/2024 11:42:00, 19.71, 67.61, 1014.69, 99, 0.871
02/06/2024 11:52:00, 19.89, 66.23, 1014.69, 100, 0.864
02/06/2024 12:02:00, 20.09, 68.21, 1014.69, 99, 0.872
02/06/2024 12:12:00, 20.35, 63.52, 1014.70, 99, 0.871
02/06/2024 12:22:00, 20.60, 62.53, 1014.69, 100, 0.868
02/06/2024 12:32:00, 20.82, 62.17, 1014.71, 100, 0.865
02/06/2024 12:42:00, 21.00, 62.26, 1014.74, 101, 0.856
02/06/2024 12:52:00, 21.14, 62.20, 1014.76, 101, 0.854
02/06/2024 13:02:00, 21.21, 63.51, 1014.79, 101, 0.857
02/06/2024 13:12:00, 21.24, 64.30, 1014.81, 101, 0.858
02/06/2024 13:22:00, 21.23, 65.45, 1014.83, 100, 0.866
02/06/2024 13:32:00, 21.17, 65.46, 1014.85, 100, 0.868
02/06/2024 13:42:00, 21.14, 64.37, 1014.88, 100, 0.861
02/06/2024 13:52:00, 21.11, 63.63, 1014.90, 100, 0.863
02/06/2024 14:02:00, 21.04, 63.90, 1014.93, 101, 0.857
02/06/2024 14:12:00, 20.95, 62.89, 1014.97, 101, 0.857
02/06/2024 14:22:00, 19.97, 58.89, 1015.80, 101, 0.854
02/06/2024 14:32:00, 19.81, 54.94, 1016.00, 101, 0.860
02/06/2024 14:42:00, 19.87, 52.49, 1016.25, 101, 0.857
02/06/2024 14:52:00, 20.18, 50.59, 1016.48, 101, 0.857
02/06/2024 15:02:00, 20.19, 51.21, 1016.49, 100, 0.861
02/06/2024 15:12:00, 20.22, 49.56, 1016.51, 101, 0.853
02/06/2024 15:22:00, 20.19, 50.68, 1016.56, 101, 0.853
02/06/2024 15:32:00, 19.41, 50.29, 1017.64, 102, 0.850
02/06/2024 15:42:00, 19.11, 49.49, 1017.71, 101, 0.854
02/06/2024 15:52:00, 18.58, 49.87, 1018.27, 101, 0.853
02/06/2024 16:02:00, 18.29, 50.00, 1018.31, 101, 0.853
02/06/2024 16:12:00, 17.94, 50.27, 1018.58, 102, 0.851
02/06/2024 16:22:00, 17.65, 50.16, 1018.92, 101, 0.853
02/06/2024 16:32:00, 17.31, 49.95, 1018.95, 102, 0.852
02/06/2024 16:42:00, 16.94, 50.58, 1019.40, 102, 0.847
02/06/2024 16:52:00, 16.55, 51.83, 1019.70, 102, 0.848
02/06/2024 17:02:00, 16.34, 52.05, 1020.09, 102, 0.850
02/06/2024 17:12:00, 16.08, 52.73, 1020.33, 102, 0.844
