date_time,tempC,HR,pressure,HRsoil,Vsensor
12/06/2024 00:02:00, 15.81, 82.44, 1012.15, 100, 0.864
12/06/2024 00:12:00, 15.79, 82.96, 1012.22, 101, 0.857
12/06/2024 00:22:00, 15.89, 82.35, 1011.96, 101, 0.853
12/06/2024 00:32:00, 15.81, 82.02, 1011.62, 100, 0.863
12/06/2024 00:42:00, 15.66, 81.61, 1011.84, 101, 0.857
12/06/2024 00:52:00, 15.63, 82.88, 1011.97, 101, 0.859
12/06/2024 01:02:00, 15.78, 83.56, 1011.62, 101, 0.857
12/06/2024 01:12:00, 15.94, 83.77, 1012.10, 101, 0.858
12/06/2024 01:22:00, 16.12, 83.84, 1011.96, 100, 0.866
12/06/2024 01:32:00, 16.24, 83.35, 1012.08, 101, 0.853
12/06/2024 01:42:00, 16.18, 82.61, 1011.97, 101, 0.853
12/06/2024 01:52:00, 16.08, 82.35, 1011.99, 100, 0.864
12/06/2024 02:02:00, 15.97, 82.33, 1011.88, 101, 0.855
12/06/2024 02:12:00, 15.88, 82.28, 1011.68, 101, 0.853
12/06/2024 02:22:00, 15.82, 82.45, 1011.80, 102, 0.852
12/06/2024 02:32:00, 15.74, 83.18, 1011.66, 101, 0.857
12/06/2024 02:42:00, 15.69, 83.16, 1011.46, 100, 0.862
12/06/2024 02:52:00, 15.63, 82.69, 1011.33, 100, 0.865
12/06/2024 03:02:00, 15.55, 82.68, 1011.14, 101, 0.853
12/06/2024 03:12:00, 15.56, 82.76, 1010.97, 101, 0.854
12/06/2024 03:22:00, 15.44, 81.97, 1010.86, 101, 0.857
12/06/2024 03:32:00, 15.29, 82.14, 1010.61, 100, 0.862
12/06/2024 03:42:00, 15.25, 82.74, 1010.43, 101, 0.854
12/06/2024 03:52:00, 15.32, 83.12, 1010.23, 100, 0.863
12/06/2024 04:02:00, 15.33, 82.91, 1010.09, 100, 0.862
12/06/2024 04:12:00, 15.34, 82.88, 1010.13, 101, 0.859
12/06/2024 04:22:00, 15.29, 82.73, 1010.09, 101, 0.856
12/06/2024 04:32:00, 15.28, 83.37, 1009.80, 101, 0.853
12/06/2024 04:42:00, 15.26, 83.42, 1009.75, 102, 0.849
12/06/2024 04:52:00, 15.20, 83.39, 1009.78, 102, 0.850
12/06/2024 05:02:00, 15.22, 83.76, 1009.63, 101, 0.853
12/06/2024 05:12:00, 15.16, 83.69, 1009.63, 101, 0.853
12/06/2024 05:22:00, 15.13, 83.88, 1009.63, 101, 0.853
12/06/2024 05:32:00, 15.21, 83.97, 1009.45, 101, 0.858
12/06/2024 05:42:00, 15.19, 83.72, 1009.41, 102, 0.849
12/06/2024 05:52:00, 15.15, 83.78, 1009.27, 101, 0.860
12/06/2024 06:02:00, 15.12, 84.06, 1009.26, 101, 0.853
12/06/2024 06:12:00, 15.18, 84.06, 1009.13, 101, 0.856
12/06/2024 06:22:00, 15.10, 83.95, 1009.21, 101, 0.853
12/06/2024 06:32:00, 15.11, 84.36, 1009.19, 102, 0.850
12/06/2024 06:42:00, 15.25, 84.52, 1009.21, 101, 0.857
12/06/2024 06:52:00, 15.31, 84.15, 1009.30, 101, 0.854
12/06/2024 07:02:00, 15.29, 84.47, 1009.42, 100, 0.861
12/06/2024 07:12:00, 15.37, 84.53, 1009.73, 102, 0.849
12/06/2024 07:22:00, 15.51, 84.93, 1009.79, 101, 0.854
12/06/2024 07:32:00, 15.59, 84.63, 1010.00, 102, 0.849
12/06/2024 07:42:00, 15.60, 84.76, 1010.10, 100, 0.862
12/06/2024 07:52:00, 15.66, 84.62, 1009.73, 100, 0.861
12/06/2024 08:02:00, 15.67, 85.06, 1009.97, 101, 0.860
12/06/2024 08:12:00, 15.66, 85.81, 1009.79, 102, 0.850
12/06/2024 08:22:00, 15.70, 86.70, 1009.70, 101, 0.853
12/06/2024 08:32:00, 15.92, 87.57, 1009.75, 100, 0.862
12/06/2024 08:42:00, 16.21, 87.63, 1009.71, 102, 0.852
12/06/2024 08:52:00, 16.46, 87.29, 1009.75, 101, 0.853
12/06/2024 09:02:00, 16.68, 86.77, 1009.86, 100, 0.863
12/06/2024 09:12:00, 16.94, 86.72, 1009.70, 101, 0.857
12/06/2024 09:22:00, 17.21, 86.48, 1009.76, 101, 0.853
12/06/2024 09:32:00, 17.48, 86.74, 1009.69, 101, 0.853
12/06/2024 09:42:00, 17.91, 86.67, 1009.47, 100, 0.865
12/06/2024 09:52:00, 18.37, 86.08, 1009.47, 100, 0.863
12/06/2024 10:02:00, 18.82, 85.43, 1009.50, 99, 0.872
12/06/2024 10:12:00, 19.39, 84.75, 1009.18, 100, 0.862
12/06/2024 10:22:00, 19.43, 83.45, 1009.18, 98, 0.878
12/06/2024 10:32:00, 19.50, 82.10, 1009.18, 98, 0.878
12/06/2024 10:42:00, 19.58, 81.17, 1009.18, 98, 0.878
12/06/2024 10:52:00, 19.69, 79.94, 1009.17, 99, 0.872
12/06/2024 11:02:00, 19.83, 79.05, 1009.15, 98, 0.881
12/06/2024 11:12:00, 20.00, 77.92, 1009.13, 97, 0.889
12/06/2024 11:22:00, 20.23, 76.95, 1009.10, 97, 0.891
12/06/2024 11:32:00, 20.49, 73.51, 1009.07, 97, 0.890
12/06/2024 11:42:00, 20.79, 73.86, 1009.02, 97, 0.894
12/06/2024 11:52:00, 21.14, 69.26, 1008.97, 96, 0.899
12/06/2024 12:02:00, 21.49, 68.97, 1008.92, 96, 0.896
12/06/2024 12:12:00, 21.88, 68.58, 1008.87, 97, 0.895
12/06/2024 12:22:00, 22.31, 66.71, 1008.81, 95, 0.904
12/06/2024 12:32:00, 22.72, 64.97, 1008.75, 95, 0.905
12/06/2024 12:42:00, 23.16, 62.83, 1008.69, 95, 0.907
12/06/2024 12:52:00, 23.61, 62.16, 1008.62, 95, 0.904
12/06/2024 13:02:00, 24.05, 57.42, 1008.55, 95, 0.909
12/06/2024 13:12:00, 24.50, 57.26, 1008.46, 95, 0.907
12/06/2024 13:22:00, 24.96, 57.71, 1008.37, 95, 0.911
12/06/2024 13:32:00, 25.41, 57.00, 1008.28, 94, 0.914
12/06/2024 13:42:00, 25.83, 51.53, 1008.18, 95, 0.909
12/06/2024 13:52:00, 26.20, 58.50, 1008.07, 94, 0.914
12/06/2024 14:02:00, 26.59, 56.16, 1007.95, 94, 0.916
12/06/2024 14:12:00, 26.92, 57.93, 1007.82, 95, 0.911
12/06/2024 14:22:00, 27.28, 56.15, 1007.68, 98, 0.883
12/06/2024 14:32:00, 27.60, 52.31, 1007.54, 96, 0.903
12/06/2024 14:42:00, 27.89, 53.55, 1007.40, 96, 0.897
12/06/2024 14:52:00, 28.19, 56.84, 1007.26, 96, 0.901
12/06/2024 15:02:00, 28.44, 55.46, 1007.12, 98, 0.882
12/06/2024 15:12:00, 28.69, 53.51, 1006.97, 97, 0.891
12/06/2024 15:22:00, 28.99, 52.54, 1006.82, 97, 0.891
12/06/2024 15:32:00, 29.29, 54.65, 1006.67, 95, 0.905
12/06/2024 15:42:00, 29.58, 51.68, 1006.51, 96, 0.902
12/06/2024 15:52:00, 29.82, 50.09, 1006.37, 97, 0.893
12/06/2024 16:02:00, 30.01, 52.01, 1006.22, 95, 0.904
12/06/2024 16:12:00, 30.17, 52.19, 1006.08, 97, 0.891
12/06/2024 16:22:00, 30.27, 55.00, 1005.93, 97, 0.895
12/06/2024 16:32:00, 30.32, 58.66, 1005.80, 98, 0.886
12/06/2024 16:42:00, 30.31, 61.18, 1005.67, 96, 0.897
12/06/2024 16:52:00, 30.26, 59.68, 1005.54, 97, 0.892
12/06/2024 17:02:00, 30.19, 63.37, 1005.40, 97, 0.894
12/06/2024 17:12:00, 30.09, 62.85, 1005.27, 98, 0.886
12/06/2024 17:22:00, 29.95, 65.09, 1005.15, 97, 0.888
12/06/2024 17:32:00, 29.78, 65.73, 1005.03, 97, 0.892
12/06/2024 17:42:00, 29.59, 66.27, 1004.93, 97, 0.891
12/06/2024 17:52:00, 29.37, 66.69, 1004.82, 98, 0.878
12/06/2024 18:02:00, 29.13, 67.47, 1004.71, 98, 0.879
12/06/2024 18:12:00, 28.88, 68.29, 1004.62, 98, 0.886
12/06/2024 18:22:00, 28.61, 69.88, 1004.52, 99, 0.875
12/06/2024 18:32:00, 28.33, 70.50, 1004.43, 99, 0.874
12/06/2024 18:42:00, 28.05, 71.30, 1004.34, 98, 0.880
12/06/2024 18:52:00, 27.77, 71.45, 1004.25, 98, 0.879
12/06/2024 19:02:00, 27.51, 71.37, 1004.17, 99, 0.874
12/06/2024 19:12:00, 27.24, 72.11, 1004.09, 99, 0.875
12/06/2024 19:22:00, 26.99, 72.31, 1004.02, 99, 0.874
12/06/2024 19:32:00, 26.73, 73.00, 1003.95, 98, 0.884
12/06/2024 19:42:00, 26.49, 73.08, 1003.89, 99, 0.873
12/06/2024 19:52:00, 26.26, 73.26, 1003.82, 98, 0.879
12/06/2024 20:02:00, 26.04, 73.39, 1003.77, 98, 0.879
12/06/2024 20:12:00, 25.83, 73.29, 1003.70, 98, 0.879
12/06/2024 20:22:00, 25.63, 72.92, 1003.64, 99, 0.872
12/06/2024 20:32:00, 25.45, 73.06, 1003.59, 98, 0.881
12/06/2024 20:42:00, 25.26, 73.75, 1003.54, 98, 0.878
12/06/2024 20:52:00, 25.09, 73.37, 1003.51, 98, 0.882
12/06/2024 21:02:00, 24.93, 73.47, 1003.48, 98, 0.880
12/06/2024 21:12:00, 24.77, 73.31, 1003.45, 99, 0.874
12/06/2024 21:22:00, 24.62, 73.48, 1003.42, 98, 0.879
12/06/2024 21:32:00, 24.48, 73.79, 1003.39, 98, 0.881
12/06/2024 21:42:00, 24.35, 73.80, 1003.36, 99, 0.874
12/06/2024 21:52:00, 24.22, 74.35, 1003.33, 98, 0.878
12/06/2024 22:02:00, 24.09, 73.71, 1003.30, 98, 0.879
12/06/2024 22:12:00, 23.97, 73.85, 1003.26, 98, 0.880
12/06/2024 22:22:00, 23.86, 74.32, 1003.22, 98, 0.879
12/06/2024 22:32:00, 23.75, 74.44, 1003.18, 98, 0.880
12/06/2024 22:42:00, 23.64, 74.18, 1003.15, 99, 0.874
12/06/2024 22:52:00, 23.53, 74.61, 1003.12, 98, 0.882
12/06/2024 23:02:00, 23.42, 74.74, 1003.09, 99, 0.874
12/06/2024 23:12:00, 23.32, 75.16, 1003.07, 98, 0.882
12/06/2024 23:22:00, 23.21, 75.19, 1003.05, 99, 0.875
12/06/2024 23:32:00, 23.11, 75.54, 1003.03, 99, 0.871
12/06/2024 23:42:00, 23.00, 75.70, 1003.01, 99, 0.875
12/06/2024 23:52:00, 22.90, 75.39, 1002.97, 98, 0.881
