date_time,tempC,HR,pressure,HRsoil,Vsensor
28/05/2024 00:02:00, 3.12, 71.08, 1029.12, 104, 0.833
28/05/2024 00:12:00, 3.06, 71.62, 1028.94, 104, 0.828
28/05/2024 00:22:00, 3.17, 71.38, 1029.08, 104, 0.834
28/05/2024 00:32:00, 3.03, 71.21, 1028.94, 104, 0.828
28/05/2024 00:42:00, 3.07, 71.32, 1028.87, 104, 0.832
28/05/2024 00:52:00, 3.10, 71.04, 1028.90, 104, 0.832
28/05/2024 01:02:00, 2.94, 71.35, 1028.90, 104, 0.829
28/05/2024 01:12:00, 2.80, 71.39, 1028.90, 104, 0.828
28/05/2024 01:22:00, 2.61, 71.71, 1028.84, 104, 0.832
28/05/2024 01:32:00, 2.64, 71.69, 1028.86, 104, 0.829
28/05/2024 01:42:00, 2.64, 71.25, 1028.76, 104, 0.828
28/05/2024 01:52:00, 2.60, 71.44, 1028.79, 104, 0.832
28/05/2024 02:02:00, 2.53, 71.65, 1028.76, 104, 0.834
28/05/2024 02:12:00, 2.58, 71.88, 1028.97, 104, 0.833
28/05/2024 02:22:00, 2.68, 72.02, 1028.96, 104, 0.829
28/05/2024 02:32:00, 2.70, 72.17, 1028.95, 104, 0.828
28/05/2024 02:42:00, 2.66, 72.12, 1028.90, 104, 0.833
28/05/2024 02:52:00, 2.42, 71.86, 1028.86, 104, 0.829
28/05/2024 03:02:00, 2.30, 71.96, 1028.61, 104, 0.833
28/05/2024 03:12:00, 2.15, 71.51, 1028.68, 104, 0.834
28/05/2024 03:22:00, 2.21, 72.13, 1028.61, 103, 0.835
28/05/2024 03:32:00, 2.28, 71.26, 1028.71, 104, 0.832
28/05/2024 03:42:00, 2.17, 71.72, 1028.63, 104, 0.831
28/05/2024 03:52:00, 2.25, 71.27, 1028.58, 104, 0.834
28/05/2024 04:02:00, 2.13, 71.78, 1028.60, 104, 0.832
28/05/2024 04:12:00, 2.00, 72.81, 1028.47, 104, 0.828
28/05/2024 04:22:00, 1.79, 71.57, 1028.37, 104, 0.829
28/05/2024 04:32:00, 1.62, 72.05, 1028.49, 104, 0.830
28/05/2024 04:42:00, 1.59, 72.11, 1028.52, 104, 0.828
28/05/2024 04:52:00, 1.75, 73.11, 1028.62, 104, 0.833
28/05/2024 05:02:00, 1.95, 72.54, 1028.55, 104, 0.828
28/05/2024 05:12:00, 1.95, 71.40, 1028.57, 104, 0.828
28/05/2024 05:22:00, 1.95, 71.91, 1028.67, 104, 0.828
28/05/2024 05:32:00, 1.56, 71.06, 1028.76, 104, 0.833
28/05/2024 05:42:00, 1.46, 72.30, 1029.01, 104, 0.828
28/05/2024 05:52:00, 1.58, 72.63, 1029.03, 104, 0.830
28/05/2024 06:02:00, 1.70, 73.60, 1029.00, 104, 0.834
28/05/2024 06:12:00, 1.81, 71.84, 1029.11, 104, 0.834
28/05/2024 06:22:00, 1.67, 71.79, 1029.17, 104, 0.832
28/05/2024 06:32:00, 1.81, 72.05, 1029.15, 104, 0.828
28/05/2024 06:42:00, 1.68, 71.65, 1029.20, 104, 0.832
28/05/2024 06:52:00, 1.64, 71.76, 1029.27, 104, 0.832
28/05/2024 07:02:00, 1.63, 72.21, 1029.24, 104, 0.828
28/05/2024 07:12:00, 1.45, 70.50, 1029.32, 104, 0.828
28/05/2024 07:22:00, 1.19, 71.39, 1029.52, 104, 0.833
28/05/2024 07:32:00, 1.11, 72.68, 1029.44, 104, 0.828
28/05/2024 07:42:00, 1.16, 71.68, 1029.39, 104, 0.828
28/05/2024 07:52:00, 1.15, 72.09, 1029.42, 104, 0.832
28/05/2024 08:02:00, 1.32, 72.66, 1029.51, 104, 0.828
28/05/2024 08:12:00, 1.46, 72.81, 1029.58, 104, 0.832
28/05/2024 08:22:00, 1.55, 72.07, 1029.55, 103, 0.835
28/05/2024 08:32:00, 2.01, 73.28, 1029.57, 103, 0.837
28/05/2024 08:42:00, 2.62, 72.79, 1029.59, 103, 0.837
28/05/2024 08:52:00, 3.21, 71.71, 1029.46, 103, 0.840
28/05/2024 09:02:00, 3.94, 71.26, 1029.56, 103, 0.841
28/05/2024 09:12:00, 4.94, 70.73, 1029.55, 103, 0.841
28/05/2024 09:22:00, 6.07, 71.04, 1029.39, 103, 0.843
28/05/2024 09:32:00, 7.24, 70.14, 1029.29, 102, 0.851
28/05/2024 09:42:00, 8.37, 69.00, 1029.14, 102, 0.849
28/05/2024 09:52:00, 9.39, 67.39, 1029.22, 101, 0.854
28/05/2024 10:02:00, 10.31, 66.70, 1029.14, 101, 0.853
28/05/2024 10:12:00, 11.17, 65.44, 1029.18, 101, 0.860
28/05/2024 10:22:00, 11.86, 62.02, 1029.10, 101, 0.857
28/05/2024 10:32:00, 12.70, 62.47, 1029.08, 100, 0.864
28/05/2024 10:42:00, 13.17, 58.01, 1029.14, 100, 0.866
28/05/2024 10:52:00, 13.50, 57.72, 1029.06, 100, 0.864
28/05/2024 11:02:00, 14.23, 55.89, 1029.07, 99, 0.871
28/05/2024 11:12:00, 14.92, 56.71, 1029.13, 99, 0.873
28/05/2024 11:22:00, 15.65, 55.16, 1029.02, 98, 0.878
28/05/2024 11:32:00, 16.42, 52.20, 1028.88, 98, 0.881
28/05/2024 11:42:00, 16.73, 51.89, 1028.88, 98, 0.886
28/05/2024 11:52:00, 17.11, 50.89, 1028.58, 97, 0.892
28/05/2024 12:02:00, 17.61, 49.05, 1028.51, 97, 0.890
28/05/2024 12:12:00, 18.14, 47.92, 1028.15, 97, 0.891
28/05/2024 12:22:00, 18.41, 47.61, 1027.90, 96, 0.897
28/05/2024 12:32:00, 18.88, 47.22, 1027.90, 95, 0.906
28/05/2024 12:42:00, 19.89, 47.38, 1027.70, 95, 0.904
28/05/2024 12:52:00, 19.92, 45.34, 1027.70, 95, 0.905
28/05/2024 13:02:00, 19.96, 45.86, 1027.68, 94, 0.915
28/05/2024 13:12:00, 19.97, 44.85, 1027.66, 94, 0.913
28/05/2024 13:22:00, 20.25, 44.82, 1026.92, 94, 0.913
28/05/2024 13:32:00, 20.11, 45.03, 1026.81, 93, 0.923
28/05/2024 13:42:00, 20.12, 44.56, 1026.81, 93, 0.928
28/05/2024 13:52:00, 20.15, 44.58, 1026.81, 92, 0.930
28/05/2024 14:02:00, 20.21, 44.51, 1026.78, 92, 0.930
28/05/2024 14:12:00, 20.32, 44.87, 1026.77, 92, 0.934
28/05/2024 14:22:00, 20.42, 42.56, 1026.75, 91, 0.939
