date_time,tempC,HR,pressure,HRsoil,Vsensor
31/05/2024 00:02:00, 9.36, 75.01, 1022.53, 104, 0.830
31/05/2024 00:12:00, 9.27, 75.15, 1022.52, 103, 0.836
31/05/2024 00:22:00, 9.21, 74.87, 1022.38, 104, 0.832
31/05/2024 00:32:00, 9.16, 75.29, 1022.19, 103, 0.836
31/05/2024 00:42:00, 9.05, 75.94, 1022.11, 104, 0.828
31/05/2024 00:52:00, 8.89, 75.03, 1021.93, 104, 0.828
31/05/2024 01:02:00, 8.69, 74.81, 1022.01, 104, 0.833
31/05/2024 01:12:00, 8.56, 75.63, 1022.02, 104, 0.832
31/05/2024 01:22:00, 8.51, 75.39, 1022.01, 104, 0.828
31/05/2024 01:32:00, 8.43, 75.68, 1022.06, 104, 0.832
31/05/2024 01:42:00, 8.37, 75.66, 1022.04, 104, 0.828
31/05/2024 01:52:00, 8.32, 75.49, 1022.10, 104, 0.828
31/05/2024 02:02:00, 8.20, 74.98, 1022.17, 104, 0.830
31/05/2024 02:12:00, 7.96, 74.84, 1022.41, 104, 0.830
31/05/2024 02:22:00, 7.76, 75.28, 1022.69, 104, 0.828
31/05/2024 02:32:00, 7.75, 75.21, 1022.88, 104, 0.828
31/05/2024 02:42:00, 7.61, 75.16, 1023.00, 104, 0.828
31/05/2024 02:52:00, 7.53, 74.21, 1022.89, 104, 0.831
31/05/2024 03:02:00, 7.26, 73.80, 1022.68, 104, 0.828
31/05/2024 03:12:00, 6.96, 75.03, 1022.41, 104, 0.827
31/05/2024 03:22:00, 6.98, 76.07, 1022.47, 104, 0.828
31/05/2024 03:32:00, 6.90, 75.09, 1022.65, 104, 0.831
31/05/2024 03:42:00, 6.83, 75.03, 1022.62, 104, 0.830
31/05/2024 03:52:00, 6.86, 74.21, 1022.31, 104, 0.828
31/05/2024 04:02:00, 6.79, 74.51, 1022.04, 104, 0.828
31/05/2024 04:12:00, 6.57, 74.78, 1022.06, 104, 0.829
31/05/2024 04:22:00, 6.47, 75.46, 1021.92, 104, 0.830
31/05/2024 04:32:00, 6.42, 75.85, 1021.73, 104, 0.827
31/05/2024 04:42:00, 6.51, 75.85, 1021.49, 104, 0.827
31/05/2024 04:52:00, 6.48, 75.14, 1021.51, 104, 0.828
31/05/2024 05:02:00, 6.27, 74.74, 1021.33, 104, 0.828
31/05/2024 05:12:00, 6.14, 75.60, 1021.18, 104, 0.828
31/05/2024 05:22:00, 6.20, 74.56, 1020.92, 104, 0.828
31/05/2024 05:32:00, 6.21, 75.78, 1020.80, 104, 0.829
31/05/2024 05:42:00, 6.29, 75.74, 1020.59, 104, 0.829
31/05/2024 05:52:00, 6.32, 75.19, 1020.64, 104, 0.829
31/05/2024 06:02:00, 6.29, 75.22, 1020.44, 104, 0.828
31/05/2024 06:12:00, 6.38, 75.56, 1020.32, 105, 0.826
31/05/2024 06:22:00, 6.34, 75.82, 1020.36, 105, 0.826
31/05/2024 06:32:00, 6.31, 76.38, 1020.34, 104, 0.829
31/05/2024 06:42:00, 6.42, 76.61, 1020.34, 104, 0.829
31/05/2024 06:52:00, 6.57, 77.32, 1020.25, 104, 0.831
31/05/2024 07:02:00, 6.64, 76.86, 1020.46, 104, 0.829
