date_time,tempC,HR,pressure,HRsoil,Vsensor
18/05/2024 00:02:00, 10.33, 68.51, 1025.22, 101, 0.856
18/05/2024 00:12:00, 10.37, 69.76, 1025.04, 101, 0.853
18/05/2024 00:22:00, 10.35, 70.05, 1025.07, 101, 0.853
18/05/2024 00:32:00, 10.38, 70.69, 1025.32, 101, 0.857
18/05/2024 00:42:00, 10.39, 71.03, 1025.38, 101, 0.853
18/05/2024 00:52:00, 10.39, 70.29, 1025.46, 101, 0.853
18/05/2024 01:02:00, 10.35, 70.13, 1025.34, 101, 0.853
18/05/2024 01:12:00, 10.33, 70.49, 1025.41, 101, 0.857
18/05/2024 01:22:00, 10.32, 71.12, 1025.44, 101, 0.853
18/05/2024 01:32:00, 10.26, 70.79, 1025.49, 101, 0.854
18/05/2024 01:42:00, 10.18, 70.37, 1025.24, 101, 0.855
18/05/2024 01:52:00, 10.07, 70.94, 1025.21, 101, 0.859
18/05/2024 02:02:00, 9.98, 70.73, 1025.19, 101, 0.859
18/05/2024 02:12:00, 9.92, 70.98, 1025.10, 101, 0.858
18/05/2024 02:22:00, 9.84, 70.65, 1024.98, 101, 0.856
18/05/2024 02:32:00, 9.69, 70.74, 1024.82, 101, 0.853
18/05/2024 02:42:00, 9.60, 71.35, 1024.95, 101, 0.853
18/05/2024 02:52:00, 9.47, 70.47, 1024.89, 101, 0.858
18/05/2024 03:02:00, 9.32, 70.86, 1024.87, 101, 0.855
18/05/2024 03:12:00, 9.15, 71.17, 1025.07, 101, 0.853
18/05/2024 03:22:00, 9.02, 71.11, 1025.07, 101, 0.853
18/05/2024 03:32:00, 8.86, 72.01, 1024.92, 101, 0.857
18/05/2024 03:42:00, 8.68, 69.68, 1024.97, 101, 0.855
18/05/2024 03:52:00, 8.38, 71.39, 1024.93, 101, 0.857
18/05/2024 04:02:00, 8.32, 71.74, 1024.80, 101, 0.857
18/05/2024 04:12:00, 8.07, 70.03, 1024.90, 101, 0.853
18/05/2024 04:22:00, 7.85, 70.46, 1024.91, 101, 0.855
18/05/2024 04:32:00, 7.76, 70.75, 1024.93, 101, 0.856
18/05/2024 04:42:00, 7.48, 70.49, 1024.80, 101, 0.856
18/05/2024 04:52:00, 7.27, 71.61, 1024.59, 101, 0.853
18/05/2024 05:02:00, 7.15, 71.21, 1024.65, 101, 0.853
18/05/2024 05:12:00, 7.10, 71.06, 1024.78, 102, 0.852
18/05/2024 05:22:00, 6.81, 70.81, 1024.93, 101, 0.854
18/05/2024 05:32:00, 6.80, 71.58, 1025.00, 101, 0.853
18/05/2024 05:42:00, 6.90, 71.00, 1025.17, 101, 0.856
18/05/2024 05:52:00, 6.93, 72.06, 1025.18, 101, 0.857
18/05/2024 06:02:00, 6.93, 71.91, 1025.20, 101, 0.859
18/05/2024 06:12:00, 6.82, 70.90, 1025.27, 101, 0.853
18/05/2024 06:22:00, 6.91, 73.07, 1025.40, 101, 0.856
18/05/2024 06:32:00, 7.04, 73.45, 1025.49, 100, 0.862
18/05/2024 06:42:00, 7.16, 73.28, 1025.53, 101, 0.853
18/05/2024 06:52:00, 7.25, 71.97, 1025.73, 101, 0.857
18/05/2024 07:02:00, 7.31, 73.37, 1025.87, 101, 0.857
18/05/2024 07:12:00, 7.36, 72.99, 1026.06, 101, 0.860
18/05/2024 07:22:00, 7.44, 73.70, 1026.20, 101, 0.860
18/05/2024 07:32:00, 7.38, 72.58, 1026.31, 100, 0.861
18/05/2024 07:42:00, 7.38, 73.41, 1026.60, 100, 0.861
18/05/2024 07:52:00, 7.37, 73.69, 1026.70, 101, 0.858
18/05/2024 08:02:00, 7.39, 72.81, 1026.79, 101, 0.860
18/05/2024 08:12:00, 7.48, 73.07, 1026.86, 100, 0.862
18/05/2024 08:22:00, 7.85, 73.22, 1027.12, 100, 0.861
18/05/2024 08:32:00, 8.25, 72.86, 1027.28, 100, 0.865
18/05/2024 08:42:00, 8.88, 71.52, 1027.28, 100, 0.862
18/05/2024 08:52:00, 9.67, 70.85, 1027.38, 99, 0.872
18/05/2024 09:02:00, 10.63, 71.08, 1027.26, 99, 0.874
18/05/2024 09:12:00, 11.23, 69.35, 1027.46, 99, 0.875
18/05/2024 09:22:00, 11.98, 68.84, 1027.73, 99, 0.871
18/05/2024 09:32:00, 12.44, 66.91, 1027.68, 98, 0.878
18/05/2024 09:42:00, 12.53, 66.16, 1027.71, 99, 0.871
18/05/2024 09:52:00, 12.82, 66.70, 1027.82, 99, 0.874
18/05/2024 10:02:00, 13.41, 64.98, 1027.85, 98, 0.879
18/05/2024 10:12:00, 14.01, 64.21, 1027.74, 98, 0.884
18/05/2024 10:22:00, 14.62, 63.48, 1027.87, 97, 0.887
18/05/2024 10:32:00, 15.32, 62.63, 1027.77, 98, 0.879
