date_time,tempC,HR,pressure,HRsoil,Vsensor
19/05/2024 00:02:00, 6.16, 72.50, 1028.63, 102, 0.845
19/05/2024 00:12:00, 6.18, 72.74, 1028.68, 102, 0.846
19/05/2024 00:22:00, 6.13, 71.45, 1028.62, 102, 0.850
19/05/2024 00:32:00, 5.84, 71.46, 1028.82, 102, 0.850
19/05/2024 00:42:00, 5.65, 72.62, 1028.70, 102, 0.845
19/05/2024 00:52:00, 5.82, 73.85, 1028.55, 101, 0.853
19/05/2024 01:02:00, 5.90, 72.57, 1028.45, 102, 0.852
19/05/2024 01:12:00, 6.04, 73.00, 1028.11, 102, 0.845
19/05/2024 01:22:00, 6.40, 74.72, 1027.96, 101, 0.853
19/05/2024 01:32:00, 6.85, 76.10, 1027.83, 102, 0.850
19/05/2024 01:42:00, 7.27, 75.86, 1027.69, 101, 0.853
19/05/2024 01:52:00, 7.52, 75.68, 1027.60, 101, 0.853
19/05/2024 02:02:00, 7.57, 74.80, 1027.52, 101, 0.853
19/05/2024 02:12:00, 7.52, 74.13, 1027.52, 101, 0.853
19/05/2024 02:22:00, 7.26, 73.18, 1027.56, 101, 0.853
19/05/2024 02:32:00, 6.94, 73.01, 1027.50, 102, 0.852
19/05/2024 02:42:00, 6.70, 73.14, 1027.61, 101, 0.853
19/05/2024 02:52:00, 6.46, 72.06, 1027.52, 101, 0.853
19/05/2024 03:02:00, 6.11, 73.32, 1027.41, 101, 0.853
19/05/2024 03:12:00, 6.09, 72.69, 1027.26, 101, 0.853
19/05/2024 03:22:00, 5.60, 72.66, 1027.37, 102, 0.851
19/05/2024 03:32:00, 5.57, 74.74, 1027.17, 102, 0.851
19/05/2024 03:42:00, 5.76, 73.49, 1027.13, 102, 0.850
19/05/2024 03:52:00, 5.82, 73.52, 1027.00, 102, 0.849
19/05/2024 04:02:00, 5.80, 73.78, 1026.97, 102, 0.852
19/05/2024 04:12:00, 5.68, 72.21, 1026.97, 102, 0.852
19/05/2024 04:22:00, 5.50, 72.19, 1026.87, 101, 0.853
19/05/2024 04:32:00, 5.37, 71.93, 1026.69, 102, 0.852
19/05/2024 04:42:00, 5.28, 72.05, 1026.73, 102, 0.845
19/05/2024 04:52:00, 5.21, 71.75, 1026.68, 101, 0.853
19/05/2024 05:02:00, 5.07, 72.32, 1026.70, 101, 0.853
19/05/2024 05:12:00, 4.97, 71.54, 1026.63, 101, 0.853
19/05/2024 05:22:00, 4.91, 71.99, 1026.67, 101, 0.853
19/05/2024 05:32:00, 4.77, 71.90, 1026.59, 102, 0.852
19/05/2024 05:42:00, 4.76, 72.36, 1026.60, 102, 0.848
19/05/2024 05:52:00, 4.80, 72.95, 1026.59, 102, 0.852
19/05/2024 06:02:00, 4.81, 72.25, 1026.72, 101, 0.853
19/05/2024 06:12:00, 4.85, 72.86, 1026.68, 102, 0.850
19/05/2024 06:22:00, 4.88, 72.92, 1026.78, 101, 0.853
19/05/2024 06:32:00, 4.93, 72.87, 1026.90, 101, 0.853
19/05/2024 06:42:00, 4.83, 72.88, 1026.84, 101, 0.853
19/05/2024 06:52:00, 4.89, 74.07, 1026.97, 101, 0.854
19/05/2024 07:02:00, 4.89, 73.50, 1027.01, 101, 0.853
19/05/2024 07:12:00, 4.80, 72.77, 1027.07, 102, 0.852
19/05/2024 07:22:00, 4.62, 72.14, 1027.13, 101, 0.854
19/05/2024 07:32:00, 4.52, 72.50, 1027.00, 102, 0.850
19/05/2024 07:42:00, 4.49, 72.64, 1027.22, 101, 0.854
19/05/2024 07:52:00, 4.43, 73.16, 1027.38, 102, 0.850
19/05/2024 08:02:00, 4.37, 72.55, 1027.28, 102, 0.852
19/05/2024 08:12:00, 4.42, 72.81, 1027.47, 101, 0.854
