date_time,tempC,HR,pressure,HRsoil,Vsensor
13/05/2024 00:02:00, 10.61, 76.23, 1023.05, 89, 0.964
13/05/2024 00:12:00, 10.58, 75.77, 1023.37, 89, 0.962
13/05/2024 00:22:00, 10.52, 75.97, 1023.38, 89, 0.957
13/05/2024 00:32:00, 10.45, 75.75, 1023.31, 89, 0.961
13/05/2024 00:42:00, 10.37, 74.72, 1023.32, 89, 0.959
13/05/2024 00:52:00, 10.22, 74.46, 1023.39, 89, 0.961
13/05/2024 01:02:00, 10.11, 75.32, 1023.55, 89, 0.959
13/05/2024 01:12:00, 10.00, 74.29, 1023.78, 89, 0.962
13/05/2024 01:22:00, 9.94, 74.18, 1023.68, 89, 0.957
13/05/2024 01:32:00, 9.88, 74.51, 1023.80, 88, 0.965
13/05/2024 01:42:00, 9.77, 74.12, 1023.76, 88, 0.965
13/05/2024 01:52:00, 9.69, 74.89, 1023.83, 88, 0.965
13/05/2024 02:02:00, 9.63, 75.77, 1023.92, 89, 0.964
13/05/2024 02:12:00, 9.51, 75.00, 1023.79, 88, 0.965
13/05/2024 02:22:00, 9.41, 74.76, 1023.77, 88, 0.965
13/05/2024 02:32:00, 9.35, 74.76, 1023.64, 89, 0.958
13/05/2024 02:42:00, 9.25, 75.36, 1023.69, 89, 0.964
13/05/2024 02:52:00, 9.23, 74.66, 1023.64, 89, 0.958
13/05/2024 03:02:00, 9.12, 75.12, 1023.67, 89, 0.958
13/05/2024 03:12:00, 8.96, 74.60, 1023.84, 88, 0.965
13/05/2024 03:22:00, 8.83, 74.83, 1023.75, 89, 0.959
13/05/2024 03:32:00, 8.79, 74.54, 1023.65, 89, 0.964
13/05/2024 03:42:00, 8.63, 74.25, 1023.77, 89, 0.961
13/05/2024 03:52:00, 8.45, 74.57, 1023.63, 89, 0.962
13/05/2024 04:02:00, 8.33, 75.58, 1023.72, 89, 0.960
13/05/2024 04:12:00, 8.30, 74.63, 1023.72, 89, 0.964
13/05/2024 04:22:00, 8.15, 74.55, 1023.78, 89, 0.964
13/05/2024 04:32:00, 8.06, 76.03, 1023.76, 88, 0.965
13/05/2024 04:42:00, 8.02, 75.03, 1024.09, 88, 0.965
13/05/2024 04:52:00, 7.95, 75.39, 1023.98, 89, 0.962
13/05/2024 05:02:00, 7.91, 75.11, 1023.90, 88, 0.965
13/05/2024 05:12:00, 7.86, 74.88, 1024.05, 88, 0.965
13/05/2024 05:22:00, 7.81, 75.18, 1024.24, 89, 0.958
13/05/2024 05:32:00, 7.83, 75.66, 1024.19, 89, 0.960
13/05/2024 05:42:00, 7.80, 75.46, 1024.27, 88, 0.966
13/05/2024 05:52:00, 7.74, 75.19, 1024.52, 89, 0.962
13/05/2024 06:02:00, 7.70, 75.20, 1024.54, 88, 0.967
13/05/2024 06:12:00, 7.64, 75.89, 1024.84, 89, 0.960
13/05/2024 06:22:00, 7.59, 75.85, 1024.65, 88, 0.965
13/05/2024 06:32:00, 7.49, 74.46, 1024.49, 89, 0.962
13/05/2024 06:42:00, 7.35, 74.77, 1024.68, 88, 0.965
13/05/2024 06:52:00, 7.27, 75.17, 1024.99, 89, 0.961
13/05/2024 07:02:00, 7.21, 74.99, 1024.96, 88, 0.966
13/05/2024 07:12:00, 7.08, 74.98, 1025.17, 89, 0.961
13/05/2024 07:22:00, 7.04, 75.18, 1025.37, 88, 0.965
13/05/2024 07:32:00, 6.88, 74.41, 1025.54, 88, 0.965
13/05/2024 07:42:00, 6.78, 75.30, 1025.59, 89, 0.961
13/05/2024 07:52:00, 6.67, 74.25, 1025.84, 88, 0.967
13/05/2024 08:02:00, 6.57, 74.67, 1026.25, 88, 0.966
13/05/2024 08:12:00, 6.68, 75.38, 1026.30, 88, 0.965
13/05/2024 08:22:00, 6.89, 73.96, 1026.49, 88, 0.969
13/05/2024 08:32:00, 7.19, 75.30, 1026.56, 88, 0.965
13/05/2024 08:42:00, 7.72, 73.38, 1026.61, 88, 0.966
13/05/2024 08:52:00, 8.26, 72.08, 1026.86, 87, 0.974
13/05/2024 09:02:00, 8.98, 72.37, 1026.89, 88, 0.970
13/05/2024 09:12:00, 9.74, 71.36, 1026.97, 88, 0.970
13/05/2024 09:22:00, 10.52, 70.08, 1026.95, 88, 0.971
13/05/2024 09:32:00, 11.36, 68.96, 1026.99, 87, 0.978
13/05/2024 09:42:00, 12.11, 67.44, 1027.11, 87, 0.973
13/05/2024 09:52:00, 12.79, 66.38, 1027.12, 87, 0.977
13/05/2024 10:02:00, 13.44, 66.15, 1027.22, 87, 0.981
13/05/2024 10:12:00, 14.14, 64.22, 1027.18, 87, 0.981
13/05/2024 10:22:00, 14.74, 63.79, 1027.20, 87, 0.979
