date_time,tempC,HR,pressure,HRsoil,Vsensor
11/05/2024 00:02:00, 11.94, 72.90, 1016.79, 88, 0.969
11/05/2024 00:12:00, 11.55, 72.32, 1016.87, 88, 0.966
11/05/2024 00:22:00, 11.15, 74.06, 1016.82, 89, 0.960
11/05/2024 00:32:00, 11.19, 73.21, 1016.83, 88, 0.968
11/05/2024 00:42:00, 11.14, 73.32, 1016.75, 89, 0.959
11/05/2024 00:52:00, 10.85, 73.55, 1016.86, 88, 0.966
11/05/2024 01:02:00, 10.69, 73.88, 1016.73, 88, 0.966
11/05/2024 01:12:00, 10.63, 73.51, 1016.87, 88, 0.967
11/05/2024 01:22:00, 10.65, 73.92, 1016.70, 88, 0.966
11/05/2024 01:32:00, 10.63, 73.86, 1016.69, 88, 0.968
11/05/2024 01:42:00, 10.47, 74.21, 1016.62, 89, 0.963
11/05/2024 01:52:00, 10.45, 73.66, 1016.40, 88, 0.967
11/05/2024 02:02:00, 10.35, 74.31, 1016.45, 89, 0.963
11/05/2024 02:12:00, 10.42, 74.38, 1016.35, 88, 0.965
11/05/2024 02:22:00, 10.51, 73.97, 1016.41, 88, 0.966
11/05/2024 02:32:00, 10.42, 73.86, 1016.50, 88, 0.966
11/05/2024 02:42:00, 10.47, 74.72, 1016.54, 88, 0.965
11/05/2024 02:52:00, 10.52, 74.76, 1016.60, 89, 0.962
11/05/2024 03:02:00, 10.52, 73.96, 1016.90, 89, 0.963
11/05/2024 03:12:00, 10.35, 73.96, 1016.90, 89, 0.961
11/05/2024 03:22:00, 10.20, 74.14, 1017.14, 88, 0.965
11/05/2024 03:32:00, 10.11, 74.11, 1016.94, 89, 0.962
11/05/2024 03:42:00, 10.08, 74.48, 1017.00, 89, 0.960
11/05/2024 03:52:00, 10.09, 74.01, 1016.85, 89, 0.961
11/05/2024 04:02:00, 10.10, 73.82, 1016.70, 88, 0.968
11/05/2024 04:12:00, 9.90, 73.46, 1016.53, 89, 0.961
11/05/2024 04:22:00, 9.89, 75.52, 1016.46, 89, 0.963
11/05/2024 04:32:00, 9.94, 74.99, 1016.27, 89, 0.960
11/05/2024 04:42:00, 9.70, 73.73, 1016.28, 88, 0.968
11/05/2024 04:52:00, 9.54, 74.14, 1016.26, 89, 0.960
11/05/2024 05:02:00, 9.50, 73.96, 1016.20, 89, 0.960
11/05/2024 05:12:00, 9.38, 74.50, 1016.10, 88, 0.967
11/05/2024 05:22:00, 9.19, 73.90, 1016.18, 89, 0.963
11/05/2024 05:32:00, 9.21, 75.54, 1016.01, 88, 0.965
11/05/2024 05:42:00, 9.21, 74.58, 1016.02, 88, 0.965
11/05/2024 05:52:00, 9.21, 75.08, 1015.92, 88, 0.965
11/05/2024 06:02:00, 9.24, 73.90, 1015.99, 88, 0.967
11/05/2024 06:12:00, 9.08, 75.11, 1016.04, 89, 0.962
11/05/2024 06:22:00, 9.17, 74.93, 1016.00, 89, 0.958
11/05/2024 06:32:00, 8.98, 74.50, 1016.20, 89, 0.961
11/05/2024 06:42:00, 9.02, 75.02, 1016.22, 88, 0.965
11/05/2024 06:52:00, 9.10, 75.10, 1016.36, 89, 0.959
11/05/2024 07:02:00, 9.18, 74.94, 1016.39, 89, 0.959
11/05/2024 07:12:00, 9.14, 74.66, 1016.45, 88, 0.965
11/05/2024 07:22:00, 9.01, 75.09, 1016.48, 89, 0.961
11/05/2024 07:32:00, 8.90, 75.33, 1016.54, 88, 0.965
11/05/2024 07:42:00, 8.92, 75.12, 1016.83, 89, 0.964
11/05/2024 07:52:00, 8.98, 75.36, 1016.85, 88, 0.965
11/05/2024 08:02:00, 9.14, 75.52, 1017.15, 88, 0.968
11/05/2024 08:12:00, 9.33, 76.15, 1017.19, 88, 0.965
